"UNU_Key","Year","Country","POM_kg","POM_pieces"
"0203","2012","FIN",1252598.86,662774
"0203","2012","FRA",23878796.1970492,11961831.9508197
"0203","2012","GBR",12945109.33,7177913
"0203","2012","GRC",1903033.42,1013198
"0203","2012","HRV",487897.83,258147
"0203","2012","HUN",8393029.4,2677911
"0203","2012","IRL",1008371.7,533530
"0203","2012","ITA",4029462.81,343214
"0203","2012","LTU",558969.39,295751
"0203","2012","LUX",224114.31,118579
"0203","2012","LVA",430307.64,227676
"0203","2012","MLT",110595.24,58516
"0203","2012","NLD",7416444.15,3308405
"0203","2012","PRT",2795417.91,901618
"0203","2012","ROU",6731897.93826925,1999632.84615385
"0203","2012","SVK",1183943.25,626425
"0203","2012","SVN",2306016.09,53125
"0203","2012","SWE",3294955.44,1747352
"0203","2013","AUT",3463257.51,1766995
"0203","2013","BEL",3089057.67,1683283
"0203","2013","BGR",885019.68,481368
"0203","2013","CYP",196055.37,103733
"0203","2013","CZE",5642494.29,2443211
"0203","2013","DEU",25088105.54,13613415
"0203","2013","DNK",1938612.51,1025699
"0203","2013","ESP",11158605.9,5640763
"0203","2013","EST",386886.78,204702
"0203","2013","FIN",1394460.73,737829
"0203","2013","FRA",22595785.29,11429493
"0203","2013","GBR",17000385.12,9308792
"0203","2013","GRC",2762216.24,1465688
"0203","2013","HRV",513096.41,271501
"0203","2013","HUN",7203809.09260868,1997413.65217391
"0203","2013","IRL",1119452.67,592303
"0203","2013","ITA",7155153.45,2214016
"0203","2013","LTU",666054.9,352410
"0203","2013","LUX",203214.69,107521
"0203","2013","LVA",496250.9,270170
"0203","2013","MLT",114666.3,60670
"0203","2013","NLD",9023605.77,4162336
"0203","2013","POL",1696412.66,374142
"0203","2013","PRT",3003597.9,1073738
"0203","2013","ROU",6345066.185,1651424.5
"0203","2013","SVK",1163402.73,615557
"0203","2013","SWE",3299180.52,1750156
"0203","2014","AUT",3203511.57,1606169
"0203","2014","BEL",3046994.56,1643480
"0203","2014","BGR",1117845.48,604756
"0203","2014","CYP",234397.8,124020
"0203","2014","CZE",7001012.62,2971636
"0203","2014","DEU",37164181.73,16499211
"0203","2014","DNK",2148313.86,1136674
"0203","2014","ESP",8920781.46,4528835
"0203","2014","EST",423641.61,224149
"0203","2014","FIN",1414925.75,748651
"0203","2014","FRA",23244058.25,11741840
"0203","2014","GBR",20215781.04,11147816
"0203","2014","GRC",3437982.48,1823064
"0203","2014","HRV",599112.99,316991
"0203","2014","HUN",7679283.02,866545
"0203","2014","IRL",1278428.13,676417
"0203","2014","ITA",9691092.09,2998119
"0203","2014","LTU",763537.32,403988
"0203","2014","LUX",203059.71,107439
"0203","2014","LVA",449394.47,239235
"0203","2014","MLT",139192.83,73647
"0203","2014","NLD",9739289.31304348,4229927.26086956
"0203","2014","POL",2297682.9,953188
"0203","2014","PRT",2842989.80949153,974414.745762712
"0203","2014","ROU",7222415.16,1472826
"0203","2014","SVK",1775334.33,939330.333333333
"0203","2014","SWE",3522719.95,1864983
"0203","2015","AUT",2994793.11,1544370
"0203","2015","BEL",3430055,1822228
"0203","2015","BGR",1283787.67,693451
"0203","2015","CYP",276389.82,146238
"0203","2015","CZE",2745368.49,1021741
"0203","2015","DEU",31053257.74,15246358
"0203","2015","DNK",1653725.43,874987
"0203","2015","ESP",14817262.5,7705324
"0203","2015","EST",381984.12,202108
"0203","2015","FIN",1312132.5,694250
"0203","2015","FRA",20833833.84,10723779
"0203","2015","GBR",20758584.79,11414635
"0203","2015","GRC",3407527.51,1815395
"0203","2015","HRV",645255.45,341405
"0203","2015","IRL",1879183.53,994277
"0203","2015","ITA",17124804.72,6608216
"0203","2015","LTU",742977.9,393110
"0203","2015","LUX",212093.91,112219
"0203","2015","LVA",463168.56,245384
"0203","2015","MLT",180810.63,95667
"0203","2015","NLD",8794562.34,4161772
"0203","2015","POL",6662743.86,3473330
"0203","2015","PRT",2730108.51,973429
"0203","2015","ROU",5992972.9130769,692038.63461538
"0203","2015","SVK",1224267.975,647760.833333333
"0203","2015","SWE",3041323.09,1609513
"0203","2016","AUT",3464687.52,1833168
"0203","2016","BEL",4997035.26,2643934
"0203","2016","BGR",1344107.52,711168
"0203","2016","CYP",324112.32,171488
"0203","2016","CZE",2566440.45,1357905
"0203","2016","DEU",34806937.41,18416369
"0203","2016","DNK",1571287.41,831369
"0203","2016","ESP",19648908.72,10396248
"0203","2016","EST",353938.41,187269
"0203","2016","FIN",1236190.41,654069
"0203","2016","FRA",20252147.58,10715422
"0203","2016","GBR",21101417.19,11164771
"0203","2016","GRC",3581294.85,1894865
"0203","2016","HRV",686746.62,363358
"0203","2016","HUN",2365482.42,1251578
"0203","2016","IRL",4156760.16,2199344
"0203","2016","ITA",10367417.34,5485406
"0203","2016","LTU",664703.55,351695
"0203","2016","LUX",293118.21,155089
"0203","2016","LVA",519901.2,275080
"0203","2016","MLT",136475.01,72209
"0203","2016","NLD",8558921.7,4528530
"0203","2016","POL",4812253.74,2546166
"0203","2016","PRT",2027958.66,1072994
"0203","2016","ROU",1363266.88615384,721305.23076923
"0203","2016","SVK",1388887.92,734861.333333333
"0203","2016","SWE",2800940.31,1481979
"0203","2017","AUT",3653972.91,1933319
"0203","2017","BEL",5080539.24,2688116
"0203","2017","BGR",1725163.65,912785
"0203","2017","CYP",395951.22,209498
"0203","2017","CZE",5015300.22,2653598
"0203","2017","DEU",40004785.905,21166553.3888889
"0203","2017","DNK",1478632.05,782345
"0203","2017","ESP",27742922.55,14678795
"0203","2017","EST",459145.26,242934
"0203","2017","FIN",1190597.94,629946
"0203","2017","FRA",20344372.02,10764218
"0203","2017","GBR",25464605.04,13473336
"0203","2017","GRC",3931638.48,2080232
"0203","2017","HRV",753036.48,398432
"0203","2017","HUN",9963243.05869565,5271557.17391304
"0203","2017","IRL",2072124.18,1096362
"0203","2017","LTU",802526.13,424617
"0203","2017","LUX",327060.72,173048
"0203","2017","LVA",499303.98,264182
"0203","2017","MLT",191061.99,101091
"0203","2017","NLD",9610982.64,5085176
"0203","2017","POL",4421902.59,2339631
"0203","2017","PRT",1432516.05,757945
"0203","2017","SVK",1810056.78,957702
"0203","2017","SWE",2970102.87,1571483
"0203","2018","AUT",3802012.83,2011647
"0203","2018","BEL",2027006.1,1072490
"0203","2018","BGR",1828455.93,967437
"0203","2018","CYP",377614.44,199796
"0203","2018","CZE",5200597.71,2751639
"0203","2018","DEU",27826779.96,14723164
"0203","2018","DNK",1492529.22,789698
"0203","2018","ESP",11799033.75,6242875
"0203","2018","EST",530010.81,280429
"0203","2018","FIN",1063224.9,562552.857142857
"0203","2018","FRA",26632307.52,14091168
"0203","2018","GBR",24254639.64,12833142.6666667
"0203","2018","GRC",2760811.83,1460747
"0203","2018","HRV",967940.82,512138
"0203","2018","HUN",12302026.6402174,6509008.80434782
"0203","2018","IRL",2153261.88,1139292
"0203","2018","ITA",6429222.45,3401705
"0203","2018","LTU",928078.83,491047
"0203","2018","LUX",267419.88,141492
"0203","2018","LVA",657436.5,347850
"0203","2018","MLT",158958.45,84105
"0203","2018","NLD",10059167.79,5322311
"0203","2018","POL",8384421.78,4436202
"0203","2018","PRT",2079702.47135593,1100371.6779661
"0203","2018","SVK",2433613.14,1287626
"0203","2018","SVN",1795668.21,950089
"0203","2018","SWE",2718570.33,1438397
"0204","1993","BEL",3718403.84,761968
"0204","1993","DEU",8314138.96,1703717
"0204","1993","DNK",1085956.16,222532
"0204","1993","ESP",1015684.16,208132
"0204","1993","FRA",4897948.64,1003678
"0204","1993","GRC",2720214.48,557421
"0204","1993","PRT",1642520.16,336582
"0204","1994","BEL",2288822.48,469021
"0204","1994","DEU",10921967.04,2238108
"0204","1994","DNK",842375.84,172618
"0204","1994","ESP",1431728.56,293387
"0204","1994","FRA",6228339.12,1276299
"0204","1994","GRC",2097302,429775
"0204","1994","NLD",3094217.68,634061
"0204","1994","PRT",973242.8,199435
"0204","1995","AUT",3534261.92,724234
"0204","1995","BEL",3717006.71101415,761681.703076671
"0204","1995","DEU",39224834.88,8037876
"0204","1995","DNK",2176480,446000
"0204","1995","ESP",2299214.62374275,471150.537652202
"0204","1995","FIN",1327029.627734,271932.300765164
"0204","1995","FRA",21124009.5207186,4328690.47555709
"0204","1995","GBR",10413456.4,2133905
"0204","1995","GRC",2351519.59102092,481868.768651828
"0204","1995","IRL",980745.873353695,200972.515031495
"0204","1995","ITA",7487110.72,1534244
"0204","1995","NLD",6647228.5611712,1362137.00024
"0204","1995","PRT",1468670.1566516,300956.999313852
"0204","1995","SWE",2348148.64,481178
"0204","1996","AUT",3159708.53496393,647481.257164739
"0204","1996","BEL",4149508.68262661,850309.156275945
"0204","1996","DEU",41155465.36,8433497
"0204","1996","DNK",1898661.6,389070
"0204","1996","ESP",4024197.07719784,824630.548606114
"0204","1996","FIN",1877783.69639778,384791.741065118
"0204","1996","FRA",19470389.92,3989834
"0204","1996","GBR",13758703.5964892,2819406.4746904
"0204","1996","GRC",2151301.66102425,440840.504308247
"0204","1996","IRL",818128.260260927,167649.233660026
"0204","1996","ITA",12276713.6,2515720
"0204","1996","NLD",8646136.72685912,1771749.32927441
"0204","1996","PRT",1062148.54500993,217653.390370887
"0204","1996","SWE",1922612.64,393978
"0204","1997","AUT",3053838.15,616937
"0204","1997","BEL",4192173.80317436,846903.798621083
"0204","1997","DEU",38647164.6,7807508
"0204","1997","DNK",1275382.35,257653
"0204","1997","ESP",5066633.03476051,1023562.22924455
"0204","1997","FIN",1250251.2,252576
"0204","1997","FRA",20392089.5861638,4119614.05781087
"0204","1997","GBR",15161558.8427703,3062941.18035763
"0204","1997","GRC",2264945.81309292,457564.810725843
"0204","1997","IRL",962763.681256056,194497.713385062
"0204","1997","ITA",11108418.75,2244125
"0204","1997","NLD",8985075.98490137,1815166.86563664
"0204","1997","PRT",1586689.89350819,320543.412829937
"0204","1997","SWE",2608778.7,527026
"0204","1998","AUT",3651741.76409158,727438.598424617
"0204","1998","BEL",5344980.43980402,1064737.13940319
"0204","1998","DEU",34148871.28,6802564
"0204","1998","DNK",1486868.78,296189
"0204","1998","ESP",5714927.7574088,1138431.82418502
"0204","1998","FIN",1175362.72,234136
"0204","1998","FRA",20131726.08,4010304
"0204","1998","GBR",13901218.8265198,2769167.0969163
"0204","1998","GRC",2622822.08796609,522474.519515156
"0204","1998","IRL",1113902.08655403,221892.845927098
"0204","1998","ITA",14367139.6,2861980
"0204","1998","NLD",9328316.56093615,1858230.39062473
"0204","1998","PRT",1232575.66,245533
"0204","1998","SWE",2029967.52,404376
"0204","1999","AUT",3653485.95198797,717777.200783491
"0204","1999","BEL",4669657.62,917418
"0204","1999","BGR",473690.67,93063
"0204","1999","CYP",141481.64,27796
"0204","1999","DEU",35274432.96,6930144
"0204","1999","DNK",1712265.82,336398
"0204","1999","ESP",6379524.31504106,1253344.65914363
"0204","1999","EST",229472.47,45083
"0204","1999","FIN",1629132.65850233,320065.355304977
"0204","1999","FRA",24389985.6857143,4791745.71428571
"0204","1999","GBR",9317593.8107489,1830568.52863436
"0204","1999","GRC",3722385.22022844,731313.40279537
"0204","1999","IRL",1377764.41648919,270680.63192322
"0204","1999","ITA",21222424.15,4169435
"0204","1999","LTU",272813.82,53598
"0204","1999","LUX",210405.33,41337
"0204","1999","LVA",163475.53,32117
"0204","1999","MLT",115476.83,22687
"0204","1999","NLD",10769092.703648,2115735.30523536
"0204","1999","PRT",1970414.49580908,387114.832182531
"0204","1999","SVK",2369652.78906017,465550.64618078
"0204","1999","SWE",3340928.39,656371
"0204","2000","AUT",3960995.10115362,767634.709525896
"0204","2000","BEL",1743254.4,337840
"0204","2000","BGR",495313.56,95991
"0204","2000","CYP",137054.76,26561
"0204","2000","DEU",37289890.68,7226723
"0204","2000","DNK",1640224.68,317873
"0204","2000","ESP",8790204.29667607,1703527.96447211
"0204","2000","EST",224165.88,43443
"0204","2000","FIN",2108717.82872249,408666.245876451
"0204","2000","FRA",26818878.0154016,5197456.97972898
"0204","2000","GBR",17435474.6754185,3378967.96035242
"0204","2000","GRC",2805182.84957229,543640.087126412
"0204","2000","IRL",1424113.73710465,275991.034322606
"0204","2000","ITA",15749744.16,3052276
"0204","2000","LTU",272793.72,52867
"0204","2000","LUX",203350.44,39409
"0204","2000","LVA",189449.4,36715
"0204","2000","MLT",90284.52,17497
"0204","2000","NLD",9731599.64781415,1885968.92399499
"0204","2000","PRT",2345670.06829061,454587.222536939
"0204","2000","SVK",2147279.43805538,416139.425979725
"0204","2000","SWE",3925826.04,760819
"0204","2001","AUT",3941859.61587637,753701.647395099
"0204","2001","BEL",9392739.36857985,1795934.86970934
"0204","2001","BGR",639377.96,122252
"0204","2001","CYP",173327.43,33141
"0204","2001","CZE",997185.023976287,190666.352576728
"0204","2001","DEU",41163332.14,7870618
"0204","2001","DNK",1789240.53,342111
"0204","2001","ESP",7208695.03002371,1378335.56979421
"0204","2001","EST",260370.32,49784
"0204","2001","FIN",1524482.24,291488
"0204","2001","FRA",28648004.9,5477630
"0204","2001","GRC",3424537.66884088,654787.317177989
"0204","2001","IRL",1520415.33016833,290710.3881775
"0204","2001","ITA",17322267.31,3312097
"0204","2001","LTU",308130.68,58916
"0204","2001","LUX",214853.63,41081
"0204","2001","LVA",339814.02,64974
"0204","2001","MLT",54444.3,10410
"0204","2001","NLD",16194314.4942411,3096427.24555279
"0204","2001","PRT",1954255.09945772,373662.542917347
"0204","2001","SVK",854961.40630836,163472.54422722
"0204","2001","SVN",603506.853882052,115393.279900966
"0204","2001","SWE",3708106.61,709007
"0204","2002","AUT",4060495.02419045,766131.136639707
"0204","2002","BEL",14643411.8897776,2762907.90373162
"0204","2002","BGR",862055.6,162652
"0204","2002","CYP",192607.3,36341
"0204","2002","CZE",1632114.68864309,307946.167668508
"0204","2002","DEU",38802841.5428571,7321290.85714286
"0204","2002","DNK",2070142.9,390593
"0204","2002","ESP",8009590.21073285,1511243.43598733
"0204","2002","EST",277778.3,52411
"0204","2002","FIN",1566128.8,295496
"0204","2002","FRA",30857469.9571428,5822164.14285714
"0204","2002","GBR",43925583.8,8287846
"0204","2002","GRC",3901927.19826638,736212.678918185
"0204","2002","HRV",996733.9,188063
"0204","2002","IRL",1941078.25640772,366241.180454287
"0204","2002","ITA",20959978.9,3954713
"0204","2002","LTU",406870.4,76768
"0204","2002","LUX",293625.3,55401
"0204","2002","LVA",305248.2,57594
"0204","2002","MLT",131477.1,24807
"0204","2002","NLD",23515435.2906214,4436874.58313612
"0204","2002","PRT",2000847.796202,377518.452113585
"0204","2002","ROU",698630.1,131817
"0204","2002","SVK",938608.8,177096
"0204","2002","SVN",552115.734125632,104172.780023704
"0204","2002","SWE",2603864.56,491295.2
"0204","2003","AUT",3660223.82,680339
"0204","2003","BEL",13527402.06,2514387
"0204","2003","BGR",1313015.9,244055
"0204","2003","CYP",203385.52,37804
"0204","2003","CZE",2265937.64,421178
"0204","2003","DEU",41606857.5385714,7733616.64285714
"0204","2003","DNK",3559063.68,661536
"0204","2003","ESP",10800984.84,2007618
"0204","2003","EST",325403.92,60484
"0204","2003","FIN",1560049.36,289972
"0204","2003","FRA",34328850.7971428,6380827.28571428
"0204","2003","GBR",55220061.76,10263952
"0204","2003","GRC",4358069,810050
"0204","2003","HRV",1248116.96,231992
"0204","2003","IRL",1823750.06,338987
"0204","2003","ITA",22370335.9,4158055
"0204","2003","LTU",489090.42,90909
"0204","2003","LUX",262899.08,48866
"0204","2003","LVA",418391.84,77768
"0204","2003","MLT",109181.72,20294
"0204","2003","NLD",28519708.18,5301061
"0204","2003","POL",34765.5599999996,6462
"0204","2003","PRT",2361109.84,438868
"0204","2003","ROU",116003.56,21562
"0204","2003","SVK",1098192.5,204125
"0204","2003","SWE",1723061.04246154,320271.569230769
"0204","2004","AUT",4525483.8,830364
"0204","2004","BEL",11514193.2,2112696
"0204","2004","BGR",1552868.5,284930
"0204","2004","CYP",215885.4,39612
"0204","2004","CZE",3226743.35,592063
"0204","2004","DEU",48409856.2357143,8882542.42857143
"0204","2004","DNK",3372634.4,618832
"0204","2004","ESP",13560553.75,2488175
"0204","2004","EST",333736.2,61236
"0204","2004","FIN",2318648,425440
"0204","2004","FRA",41144499.3857143,7549449.42857143
"0204","2004","GBR",69818331.35,12810703
"0204","2004","GRC",4942926.55,906959
"0204","2004","HRV",1358308.95,249231
"0204","2004","IRL",1732347.9,317862
"0204","2004","ITA",33624636.1,6169658
"0204","2004","LTU",745936.05,136869
"0204","2004","LUX",338494.05,62109
"0204","2004","LVA",481245.9,88302
"0204","2004","MLT",84529.5,15510
"0204","2004","NLD",22077666.6,4050948
"0204","2004","PRT",3184309.65,584277
"0204","2004","ROU",304153.6,55808
"0204","2004","SVK",1080015.6,198168
"0204","2004","SWE",4048123.75,742775
"0204","2005","AUT",4443738,805025
"0204","2005","BEL",10726055.52,1943126
"0204","2005","BGR",1657700.16,300308
"0204","2005","CYP",262845.84,47617
"0204","2005","CZE",3330381.6,603330
"0204","2005","DEU",54317832.24,9840187
"0204","2005","DNK",3956432.4,716745
"0204","2005","ESP",13886112,2515600
"0204","2005","EST",386731.2,70060
"0204","2005","FIN",2311279.2,418710
"0204","2005","FRA",41105825.7942857,7446707.57142857
"0204","2005","GBR",53461128.24,9684987
"0204","2005","GRC",6056654.4,1097220
"0204","2005","HRV",1360956,246550
"0204","2005","IRL",2162344.08,391729
"0204","2005","ITA",32434377.36,5875793
"0204","2005","LTU",853160.16,154558
"0204","2005","LUX",290042.88,52544
"0204","2005","LVA",569294.16,103133
"0204","2005","MLT",98912.88,17919
"0204","2005","NLD",22722114,4116325
"0204","2005","PRT",3728936.64,675532
"0204","2005","ROU",355824.72,64461
"0204","2005","SVK",1388666.4,251570
"0204","2005","SVN",637554.48,115499
"0204","2005","SWE",6372817.92,1154496
"0204","2006","AUT",5082215.58,909162
"0204","2006","BEL",14566332.56,2605784
"0204","2006","BGR",1778978.37,318243
"0204","2006","CYP",278745.35,49865
"0204","2006","CZE",4137555.89,740171
"0204","2006","DEU",46956620.49,8400111
"0204","2006","DNK",2632627.27,470953
"0204","2006","ESP",16272014.85,2910915
"0204","2006","EST",475485.4,85060
"0204","2006","FIN",2809634.62,502618
"0204","2006","FRA",43452857.2028571,7773319.71428571
"0204","2006","GBR",114334826.662727,20453457.3636364
"0204","2006","GRC",5732606.49,1025511
"0204","2006","HRV",1528725.25,273475
"0204","2006","IRL",2825683.51,505489
"0204","2006","ITA",37636379.95,6732805
"0204","2006","LTU",1081374.32,193448
"0204","2006","LUX",340062.06,60834
"0204","2006","LVA",674444.68,120652
"0204","2006","MLT",82726.41,14799
"0204","2006","NLD",19894569.63,3558957
"0204","2006","POL",3193103.03,571217
"0204","2006","PRT",3538939.56,633084
"0204","2006","ROU",905770.06,162034
"0204","2006","SVK",1464473.79,261981
"0204","2006","SVN",1694899.18,303202
"0204","2006","SWE",6744670.4,1206560
"0204","2007","AUT",4557550.86,805221
"0204","2007","BEL",12220902.2,2159170
"0204","2007","BGR",2373175.74,419289
"0204","2007","CYP",374465.6,66160
"0204","2007","CZE",93339139.24,16491014
"0204","2007","DEU",18348706.86,3241821
"0204","2007","DNK",3777223.64,667354
"0204","2007","ESP",12652545.12,2235432
"0204","2007","EST",559655.14,98879
"0204","2007","FIN",2700091.68,477048
"0204","2007","FRA",28387933.76,5015536
"0204","2007","GBR",46421593.7,8201695
"0204","2007","GRC",10001701.1,1767085
"0204","2007","HRV",1660383.64,293354
"0204","2007","IRL",2502116.2,442070
"0204","2007","ITA",48219187.06,8519291
"0204","2007","LTU",1004808.48,177528
"0204","2007","LUX",298214.08,52688
"0204","2007","LVA",707126.44,124934
"0204","2007","MLT",92852.3,16405
"0204","2007","NLD",2925937,516950
"0204","2007","POL",4213598.32,744452
"0204","2007","PRT",4533892.06,801041
"0204","2007","ROU",2930906.48,517828
"0204","2007","SVK",1500154.7,265045
"0204","2007","SVN",58282723.66,10297301
"0204","2007","SWE",7203714.06,1272741
"0204","2008","AUT",4623181.74,806838
"0204","2008","BEL",4294239.63,749431
"0204","2008","BGR",1983748.92,346204
"0204","2008","CYP",261987.06,45722
"0204","2008","CZE",4098995.61,715357
"0204","2008","DEU",50165826.3362766,8754943.51418439
"0204","2008","DNK",3778740.18,659466
"0204","2008","ESP",12852716.61,2243057
"0204","2008","EST",342315.93,59741
"0204","2008","FIN",3206244.42,559554
"0204","2008","FRA",39359335.62,6868994
"0204","2008","GBR",45245015.136,7896163.2
"0204","2008","GRC",6299567.73,1099401
"0204","2008","HRV",1692223.71,295327
"0204","2008","HUN",49403617.1528571,8621922.71428571
"0204","2008","IRL",2150944.59,375383
"0204","2008","ITA",27413053.44,4784128
"0204","2008","LTU",702217.23,122551
"0204","2008","LUX",331652.4,57880
"0204","2008","LVA",400819.23,69951
"0204","2008","MLT",89966.73,15701
"0204","2008","POL",2930740.29,511473
"0204","2008","PRT",4549310.58,793946
"0204","2008","ROU",5014449.06,875122
"0204","2008","SVK",1346183.28,234936
"0204","2008","SVN",1087066.95,189715
"0204","2008","SWE",6328429.74,1104438
"0204","2009","AUT",4371674.6,753737
"0204","2009","BEL",4669150.8,805026
"0204","2009","BGR",1312528.4,226298
"0204","2009","CYP",294245.6,50732
"0204","2009","CZE",3382728.2,583229
"0204","2009","DEU",46024102,7935190
"0204","2009","DNK",4748419.4,818693
"0204","2009","ESP",9087486.4,1566808
"0204","2009","EST",293764.2,50649
"0204","2009","FIN",2745482.2,473359
"0204","2009","FRA",40831188.8285714,7039860.14285714
"0204","2009","GBR",46952819.895,8095313.775
"0204","2009","GRC",5646427.6,973522
"0204","2009","HRV",1035793,178585
"0204","2009","HUN",46258825.9285714,7975659.64285714
"0204","2009","IRL",1895086.2,326739
"0204","2009","ITA",28238384.6,4868687
"0204","2009","LTU",348870,60150
"0204","2009","LUX",376002.4,64828
"0204","2009","LVA",274601,47345
"0204","2009","MLT",69750.8,12026
"0204","2009","POL",5929641.6,1022352
"0204","2009","PRT",3668697.2,632534
"0204","2009","ROU",1589838,274110
"0204","2009","SVK",1375580.2,237169
"0204","2009","SVN",1100439.8,189731
"0204","2009","SWE",7135513.8,1230261
"0204","2010","AUT",5224815.12,888574
"0204","2010","BEL",5237421.84,890718
"0204","2010","BGR",1675511.88,284951
"0204","2010","CYP",354528.72,60294
"0204","2010","CZE",5023625.04,854358
"0204","2010","DEU",52210824.96,8879392
"0204","2010","DNK",3739056.72,635894
"0204","2010","ESP",13773582.48,2342446
"0204","2010","EST",352076.76,59877
"0204","2010","FIN",3265963.68,555436
"0204","2010","FRA",46729971.12,7947274
"0204","2010","GBR",47548056.696,8086404.2
"0204","2010","GRC",4062339.12,690874
"0204","2010","HRV",1381000.32,234864
"0204","2010","HUN",40536970.32,6894042.57142857
"0204","2010","IRL",2247782.88,382276
"0204","2010","ITA",29912324.4,5087130
"0204","2010","LTU",550550.28,93631
"0204","2010","LUX",375220.44,63813
"0204","2010","LVA",302296.68,51411
"0204","2010","MLT",78057,13275
"0204","2010","POL",8180256,1391200
"0204","2010","PRT",3760418.76,639527
"0204","2010","ROU",1963455.48,333921
"0204","2010","SVK",1812474.72,308244
"0204","2010","SVN",1154014.68,196261
"0204","2010","SWE",8510958.96,1447442
"0204","2011","AUT",4948784.4,841630
"0204","2011","BEL",6291911.64,1070053
"0204","2011","BGR",1211950.32,206114
"0204","2011","CYP",402415.44,68438
"0204","2011","CZE",5773207.44,981838
"0204","2011","DEU",52493411.88,8927451
"0204","2011","DNK",3796610.16,645682
"0204","2011","ESP",11568129.72,1967369
"0204","2011","EST",353405.64,60103
"0204","2011","FIN",3548938.68,603561
"0204","2011","FRA",41233849.44,7012559.42857143
"0204","2011","GBR",46978594.719,7989556.925
"0204","2011","GRC",3594502.8,611310
"0204","2011","HRV",1447902.96,246242
"0204","2011","HUN",36863172.36,6269247
"0204","2011","IRL",2200066.68,374161
"0204","2011","ITA",40511730,6889750
"0204","2011","LTU",521356.08,88666
"0204","2011","LUX",332866.8,56610
"0204","2011","LVA",196709.52,33454
"0204","2011","MLT",96420.24,16398
"0204","2011","POL",7069112.4,1202230
"0204","2011","PRT",3266098.92,555459
"0204","2011","ROU",952977.48,162071
"0204","2011","SVK",1205494.08,205016
"0204","2011","SVN",1346126.04,228933
"0204","2011","SWE",6187812.12,1052349
"0204","2012","AUT",5028229.08,855141
"0204","2012","BEL",7358661.24,1251473
"0204","2012","BGR",1329074.04,226033
"0204","2012","CYP",191541,32575
"0204","2012","CZE",5371650.48,913546
"0204","2012","DEU",45963636.6,7816945
"0204","2012","DNK",3931291.56,668587
"0204","2012","ESP",12962048.4,2204430
"0204","2012","EST",356045.76,60552
"0204","2012","FIN",3315661.44,563888
"0204","2012","FRA",40607324.52,6906007.57142857
"0204","2012","GBR",52359768.3,8904722.5
"0204","2012","GRC",2993072.88,509026
"0204","2012","HRV",1237028.52,210379
"0204","2012","HUN",30628578.96,5208942
"0204","2012","IRL",2823870,480250
"0204","2012","ITA",26320050.12,4476199
"0204","2012","LTU",593738.88,100976
"0204","2012","LUX",368346.72,62644
"0204","2012","LVA",307382.88,52276
"0204","2012","MLT",80491.32,13689
"0204","2012","NLD",209633.759999998,35652
"0204","2012","POL",5620486.2,955865
"0204","2012","PRT",3065767.08242424,521388.95959596
"0204","2012","ROU",996877.56,169537
"0204","2012","SVK",854463.96,145317
"0204","2012","SVN",1124967.48,191321
"0204","2012","SWE",6576103.8,1118385
"0204","2013","AUT",5877577.44,999588
"0204","2013","BEL",6079490.76,1033927
"0204","2013","BGR",1628442.48,276946
"0204","2013","CYP",217583.52,37004
"0204","2013","CZE",4190334.96,712642
"0204","2013","DEU",46960314.24,7986448
"0204","2013","DNK",3847131.12,654274
"0204","2013","ESP",11696125.56,1989137
"0204","2013","EST",445574.64,75778
"0204","2013","FIN",3125037.72,531469
"0204","2013","FRA",44829947.4,7624140.71428571
"0204","2013","GBR",52778952.765,8976012.375
"0204","2013","GRC",2732124.36,464647
"0204","2013","HRV",1203971.16,204757
"0204","2013","HUN",28553791.56,4856087
"0204","2013","IRL",2554313.16,434407
"0204","2013","ITA",36682815.12,6238574
"0204","2013","LTU",560340.48,95296
"0204","2013","LUX",335883.24,57123
"0204","2013","LVA",311410.68,52961
"0204","2013","MLT",78615.6,13370
"0204","2013","NLD",7882222.32,1340514
"0204","2013","POL",7042440.72,1197694
"0204","2013","PRT",3098360.16,526932
"0204","2013","SVK",1339922.64,227878
"0204","2013","SVN",979549.2,166590
"0204","2013","SWE",6175205.4,1050205
"0204","2014","AUT",5518133.04,938458
"0204","2014","BEL",4280722.32,728014
"0204","2014","BGR",1918338.24,326248
"0204","2014","CYP",245178.36,41697
"0204","2014","CZE",5304324.48,902096
"0204","2014","DEU",54777621.36,9315922
"0204","2014","DNK",4499975.76,765302
"0204","2014","ESP",11984939.4,2038255
"0204","2014","EST",472281.6,80320
"0204","2014","FIN",2867623.08,487691
"0204","2014","FRA",43222526.76,7350769.85714286
"0204","2014","GBR",56112788.55,9542991.25
"0204","2014","GRC",3493272.72,594094
"0204","2014","HRV",1471534.68,250261
"0204","2014","HUN",20606889.24,3504573
"0204","2014","IRL",2846919.6,484170
"0204","2014","ITA",30152046.12,5127899
"0204","2014","LTU",827592.36,140747
"0204","2014","LUX",422042.88,71776
"0204","2014","LVA",400457.4,68105
"0204","2014","MLT",107680.44,18313
"0204","2014","NLD",6256790.40000001,1064080
"0204","2014","POL",8833576.92,1502309
"0204","2014","PRT",3480736.56,591962
"0204","2014","SVK",2669320.08,453966
"0204","2014","SVN",1100871.24,187223
"0204","2014","SWE",7229595.24,1229523
"0204","2015","AUT",6396469.8,1087835
"0204","2015","BEL",5696614.56,968812
"0204","2015","BGR",1396235.4,237455
"0204","2015","CYP",285115.32,48489
